SES_Verslagjaar;SES_PC4;SES_Aantal_huishoudens;SES_Deelscore_welvaart;SES_Deelscore_arbeid;SES_Totaalscore;SES_Spreiding_welvaart;SES_Spreiding_arbeid;SES_Spreiding_totaalscore;SES_Interval_ondergrens;SES_Interval_bovengrens
2021;4061;700;0,137;0,085;0,25;0,297;0,229;0,634;0,621;0,647
2021;4062;100;NA;NA;NA;NA;NA;NA;NA;NA
2021;4063;200;0,15;0,082;0,269;0,293;0,241;0,673;0,648;0,697
2021;4064;400;0,136;0,113;0,288;0,287;0,214;0,633;0,619;0,646
2021;4101;3500;0,049;0,036;0,135;0,352;0,291;0,779;0,774;0,784
2021;4102;3500;-0,033;0,013;-0,053;0,366;0,301;0,828;0,823;0,833
2021;4103;600;0,119;0,087;0,336;0,283;0,255;0,657;0,644;0,671
2021;4104;0;NA;NA;NA;NA;NA;NA;NA;NA
2021;4105;4400;0,105;0,078;0,24;0,307;0,258;0,739;0,734;0,743
2021;4106;300;0,198;0,202;0,571;0,189;0,112;0,422;0,411;0,433
2021;4107;300;-0,009;-0,031;-0,055;0,399;0,363;0,833;0,812;0,855
2021;4111;300;0,203;0,099;0,364;0,225;0,221;0,609;0,595;0,623
2021;4112;1400;0,141;0,092;0,274;0,295;0,232;0,663;0,652;0,674
2021;4115;200;0,168;0,095;0,304;0,287;0,235;0,673;0,65;0,697
2021;4116;1100;0,109;0,087;0,208;0,302;0,233;0,655;0,646;0,664
2021;4117;200;0,219;0,119;0,396;0,216;0,178;0,551;0,52;0,581
2021;4119;200;0,192;0,114;0,363;0,244;0,209;0,579;0,554;0,605
2021;4121;500;0,197;0,087;0,317;0,221;0,242;0,586;0,572;0,601
2021;4122;300;0,167;0,097;0,288;0,251;0,224;0,551;0,531;0,571
2021;4124;600;0,207;0,103;0,342;0,234;0,205;0,561;0,543;0,578
2021;4125;700;0,118;0,165;0,405;0,279;0,17;0,612;0,603;0,622
2021;4126;400;0,164;0,127;0,313;0,268;0,209;0,59;0,572;0,608
2021;4128;1200;0,116;0,089;0,213;0,309;0,231;0,673;0,663;0,682
2021;4131;1900;-0,09;-0,011;-0,189;0,388;0,324;0,841;0,835;0,848
2021;4132;2100;0,096;0,064;0,187;0,309;0,251;0,696;0,69;0,702
2021;4133;3000;0,078;0,07;0,164;0,308;0,26;0,691;0,686;0,697
2021;4141;2400;0,06;0,053;0,104;0,318;0,266;0,709;0,703;0,715
2021;4142;3000;-0,138;-0,033;-0,275;0,404;0,376;0,941;0,935;0,947
2021;4143;2600;0,071;0,056;0,116;0,317;0,257;0,704;0,696;0,711
2021;4145;600;0,138;0,098;0,244;0,285;0,215;0,63;0,614;0,647
2021;4147;1300;0,058;0,074;0,133;0,332;0,263;0,727;0,717;0,737
2021;4151;200;0,188;0,1;0,351;0,25;0,221;0,573;0,551;0,595
2021;4152;400;0,171;0,12;0,344;0,259;0,197;0,601;0,584;0,617
2021;4153;1400;0,113;0,084;0,199;0,311;0,238;0,668;0,655;0,681
2021;4155;100;0,264;0,099;0,44;0,165;0,212;0,542;0,5;0,584
2021;4156;400;0,175;0,095;0,319;0,276;0,216;0,636;0,617;0,655
2021;4157;200;0,116;0,067;0,2;0,334;0,266;0,723;0,7;0,746
2021;4158;800;0,161;0,082;0,292;0,274;0,233;0,628;0,615;0,642
2021;4161;1000;0,091;0,071;0,155;0,321;0,25;0,693;0,684;0,702
2021;4163;100;NA;NA;NA;NA;NA;NA;NA;NA
2021;4171;1100;0,109;0,098;0,208;0,316;0,223;0,658;0,647;0,67
2021;4174;400;0,137;0,097;0,237;0,301;0,227;0,678;0,66;0,697
2021;4175;1100;0,044;0,07;0,09;0,353;0,248;0,744;0,732;0,756
2021;4176;400;0,132;0,131;0,316;0,306;0,212;0,648;0,637;0,66
2021;4181;900;0,069;0,104;0,144;0,335;0,229;0,705;0,692;0,718
2021;4182;200;0,289;0,13;0,506;0,15;0,183;0,463;0,434;0,491
2021;4184;500;0,126;0,113;0,273;0,303;0,221;0,686;0,669;0,702
2021;4185;200;0,152;0,104;0,28;0,285;0,225;0,618;0,593;0,643
2021;4191;4500;0,068;0,049;0,112;0,345;0,269;0,758;0,753;0,763
2021;4194;1800;0,173;0,154;0,403;0,237;0,176;0,553;0,545;0,561
2021;4196;800;0,126;0,091;0,244;0,288;0,229;0,636;0,627;0,646
2021;4197;400;0,137;0,098;0,265;0,302;0,223;0,661;0,647;0,675
2021;4201;3300;-0,024;0,011;-0,002;0,394;0,329;0,847;0,842;0,853
2021;4202;0;NA;NA;NA;NA;NA;NA;NA;NA
2021;4203;100;NA;NA;NA;NA;NA;NA;NA;NA
2021;4204;2800;-0,21;-0,103;-0,444;0,384;0,381;0,888;0,879;0,896
2021;4205;4200;-0,054;-0,003;-0,097;0,397;0,344;0,893;0,886;0,899
2021;4206;1300;-0,075;0,019;-0,094;0,386;0,315;0,844;0,836;0,852
2021;4207;3900;0,12;0,113;0,293;0,287;0,219;0,655;0,649;0,661
2021;4208;800;0,215;0,196;0,576;0,177;0,118;0,415;0,403;0,427
2021;4209;500;0,144;0,092;0,262;0,274;0,234;0,624;0,608;0,64
2021;4211;300;0,123;0,082;0,218;0,296;0,234;0,636;0,617;0,655
2021;4212;0;NA;NA;NA;NA;NA;NA;NA;NA
2021;4213;300;0,175;0,108;0,336;0,235;0,207;0,557;0,543;0,571
2021;4214;900;0,075;0,077;0,142;0,314;0,246;0,676;0,664;0,687
2021;4221;600;0,153;0,114;0,289;0,268;0,211;0,594;0,582;0,607
2021;4223;700;0,142;0,092;0,257;0,288;0,214;0,642;0,627;0,657
2021;4225;700;0,154;0,107;0,282;0,286;0,22;0,641;0,63;0,651
2021;4231;1600;0,116;0,088;0,208;0,293;0,238;0,665;0,658;0,672
2021;4233;1300;0,09;0,088;0,169;0,299;0,236;0,675;0,663;0,687
2021;4235;300;0,207;0,121;0,383;0,216;0,209;0,533;0,515;0,552
2021;4241;1500;0,038;0,058;0,077;0,353;0,262;0,74;0,729;0,75
2021;4243;400;0,132;0,106;0,24;0,312;0,227;0,674;0,654;0,694
2021;4245;500;0,143;0,106;0,268;0,29;0,217;0,609;0,593;0,624
2021;4247;300;0,159;0,099;0,309;0,269;0,215;0,6;0,574;0,625
2021;4251;4200;0,052;0,076;0,083;0,34;0,255;0,722;0,717;0,728
2021;4254;2400;0,137;0,087;0,258;0,278;0,224;0,634;0,628;0,64
2021;4255;1600;0,048;0,081;0,105;0,333;0,248;0,734;0,728;0,741
2021;4261;2500;0,081;0,086;0,142;0,33;0,24;0,706;0,698;0,713
2021;4264;1200;0,039;0,106;0,101;0,357;0,224;0,708;0,699;0,717
2021;4265;700;0,097;0,101;0,189;0,306;0,219;0,652;0,634;0,669
2021;4266;400;0,089;0,115;0,195;0,303;0,211;0,631;0,608;0,655
2021;4267;200;0,174;0,125;0,33;0,239;0,203;0,56;0,535;0,585
2021;4268;300;0,12;0,091;0,216;0,289;0,236;0,628;0,605;0,652
2021;4269;200;0,214;0,141;0,389;0,193;0,17;0,515;0,488;0,542
2021;4271;1000;0,085;0,09;0,157;0,324;0,223;0,679;0,67;0,689
2021;4273;1900;0,05;0,055;0,077;0,333;0,266;0,731;0,723;0,74
2021;4281;1000;0,083;0,093;0,171;0,32;0,231;0,662;0,647;0,677
2021;4283;700;0,043;0,069;0,085;0,341;0,261;0,705;0,693;0,716
2021;4284;800;0,035;0,073;0,086;0,361;0,251;0,771;0,753;0,788
2021;4285;2000;0,074;0,064;0,131;0,325;0,264;0,735;0,73;0,74
2021;4286;1500;0,101;0,076;0,178;0,319;0,25;0,713;0,701;0,725
2021;4287;100;0,196;0,155;0,409;0,196;0,167;0,454;0,418;0,491
2021;4288;100;0,21;0,1;0,325;0,22;0,208;0,56;0,511;0,609
2021;4301;4500;-0,017;0,014;-0,05;0,368;0,3;0,796;0,791;0,8
2021;4302;500;0,132;0,057;0,209;0,276;0,229;0,668;0,648;0,687
2021;4303;400;0,161;0,121;0,349;0,244;0,185;0,596;0,574;0,618
2021;4305;300;0,103;0,03;0,117;0,296;0,286;0,69;0,662;0,717
2021;4306;1100;0,093;0,096;0,167;0,296;0,22;0,625;0,609;0,64
2021;4307;900;0,044;0,082;0,079;0,327;0,239;0,667;0,654;0,681
2021;4308;200;0,109;0,107;0,199;0,296;0,204;0,615;0,574;0,656
2021;4311;1600;0,089;0,074;0,15;0,317;0,236;0,658;0,648;0,668
2021;4315;500;0,058;0,058;0,125;0,355;0,275;0,729;0,711;0,747
2021;4316;400;0,099;0,078;0,198;0,314;0,255;0,692;0,673;0,711
2021;4317;400;0,176;0,054;0,273;0,266;0,252;0,615;0,599;0,631
2021;4318;700;0,016;0,017;-0,021;0,348;0,269;0,714;0,697;0,732
2021;4321;400;0,11;0,103;0,22;0,317;0,224;0,665;0,646;0,685
2021;4322;600;0,09;0,028;0,103;0,318;0,271;0,703;0,691;0,714
2021;4323;200;0,082;0,083;0,157;0,341;0,257;0,692;0,675;0,708
2021;4325;800;0,093;0,015;0,08;0,338;0,257;0,706;0,692;0,72
2021;4326;100;0,133;0,083;0,209;0,309;0,232;0,644;0,616;0,672
2021;4327;100;0,091;0,048;0,132;0,286;0,238;0,627;0,599;0,655
2021;4328;2100;0,151;0,012;0,18;0,287;0,234;0,633;0,627;0,639
2021;4331;3600;0,012;-0,009;0,048;0,382;0,32;0,805;0,8;0,81
2021;4332;2000;0,016;0,005;0,05;0,361;0,311;0,801;0,793;0,809
2021;4333;2300;0,111;0,033;0,204;0,303;0,253;0,714;0,708;0,721
2021;4334;1400;0,083;0,044;0,173;0,281;0,245;0,637;0,628;0,645
2021;4335;3500;-0,073;-0,013;-0,109;0,391;0,341;0,867;0,86;0,873
2021;4336;3100;0,014;0,023;0,032;0,339;0,301;0,767;0,76;0,775
2021;4337;3800;-0,066;-0,014;-0,095;0,397;0,367;0,921;0,915;0,928
2021;4338;0;NA;NA;NA;NA;NA;NA;NA;NA
2021;4339;600;0,072;0,102;0,186;0,29;0,215;0,602;0,588;0,616
2021;4341;2100;0,063;0,077;0,136;0,314;0,251;0,683;0,672;0,693
2021;4351;700;0,154;0,049;0,254;0,282;0,243;0,631;0,616;0,646
2021;4352;200;0,148;0,086;0,252;0,279;0,24;0,627;0,607;0,647
2021;4353;800;0,13;0,082;0,233;0,277;0,225;0,597;0,585;0,609
2021;4354;500;0,117;0,035;0,155;0,303;0,24;0,635;0,621;0,649
2021;4356;1100;0,159;0,039;0,222;0,281;0,233;0,605;0,595;0,615
2021;4357;700;0,106;0,029;0,155;0,339;0,256;0,688;0,674;0,702
2021;4361;1200;0,137;0,062;0,192;0,256;0,237;0,592;0,579;0,604
2021;4363;500;0,149;0,104;0,272;0,276;0,221;0,588;0,564;0,611
2021;4364;600;0,136;0,086;0,233;0,279;0,218;0,602;0,59;0,614
2021;4365;500;0,128;0,076;0,195;0,279;0,245;0,607;0,591;0,623
2021;4371;1500;0,13;0,041;0,206;0,275;0,261;0,638;0,628;0,647
2021;4373;400;0,166;0,068;0,287;0,258;0,248;0,595;0,58;0,609
2021;4374;800;0,161;0,041;0,215;0,263;0,238;0,635;0,623;0,648
2021;4381;4300;-0,132;-0,081;-0,26;0,404;0,38;0,891;0,885;0,897
2021;4382;4200;-0,146;-0,102;-0,321;0,428;0,377;0,929;0,923;0,935
2021;4383;1500;-0,121;-0,057;-0,225;0,411;0,39;0,91;0,904;0,916
2021;4384;2600;0,016;-0,009;0,012;0,371;0,316;0,814;0,809;0,819
2021;4385;2400;-0,022;0,001;-0,031;0,363;0,335;0,798;0,793;0,803
2021;4386;1500;0,145;0,098;0,295;0,241;0,219;0,559;0,549;0,57
2021;4387;200;0,183;0,131;0,397;0,205;0,207;0,538;0,51;0,566
2021;4388;4600;-0,025;0,034;-0,021;0,332;0,286;0,738;0,731;0,745
2021;4389;200;0,162;0,093;0,303;0,258;0,221;0,579;0,556;0,601
2021;4401;2900;0,04;0,085;0,078;0,34;0,242;0,69;0,684;0,697
2021;4411;1300;-0,005;0,042;0,002;0,35;0,284;0,736;0,724;0,748
2021;4413;1600;0,043;0,088;0,096;0,323;0,242;0,673;0,666;0,679
2021;4414;500;0,11;0,124;0,244;0,283;0,206;0,563;0,548;0,578
2021;4415;200;0,155;0,156;0,342;0,239;0,178;0,487;0,47;0,503
2021;4416;1800;0,036;0,067;0,077;0,344;0,263;0,705;0,696;0,714
2021;4417;800;-0,044;0,002;-0,129;0,37;0,31;0,794;0,78;0,808
2021;4421;3700;0,111;0,08;0,212;0,29;0,242;0,66;0,656;0,664
2021;4423;200;0,081;0,093;0,184;0,297;0,239;0,632;0,607;0,657
2021;4424;1400;0,082;0,057;0,134;0,308;0,262;0,686;0,677;0,695
2021;4431;1700;0,056;0,08;0,119;0,31;0,241;0,659;0,648;0,67
2021;4433;300;0,094;0,102;0,197;0,285;0,216;0,585;0,561;0,61
2021;4434;400;0,081;0,081;0,156;0,341;0,243;0,702;0,68;0,723
2021;4435;300;0,129;0,058;0,192;0,272;0,265;0,601;0,577;0,626
2021;4436;300;0,145;0,121;0,274;0,257;0,208;0,586;0,563;0,608
2021;4437;200;0,06;0,005;0,049;0,321;0,319;0,692;0,67;0,714
2021;4438;200;0,171;0,115;0,323;0,224;0,21;0,537;0,513;0,562
2021;4441;600;0,096;0,063;0,141;0,299;0,259;0,708;0,695;0,721
2021;4443;300;0,191;0,085;0,324;0,237;0,233;0,593;0,572;0,615
2021;4444;200;0,202;0,118;0,35;0,216;0,211;0,561;0,538;0,585
2021;4451;2400;0,092;0,066;0,16;0,312;0,248;0,696;0,689;0,702
2021;4453;900;0,048;0,049;0,066;0,329;0,267;0,716;0,707;0,726
2021;4454;500;0,013;0,063;0,043;0,344;0,28;0,745;0,724;0,766
2021;4455;500;0,072;0,1;0,139;0,309;0,233;0,662;0,65;0,673
2021;4456;700;0,096;0,082;0,174;0,295;0,24;0,651;0,639;0,664
2021;4458;700;0,131;0,088;0,257;0,262;0,234;0,612;0,595;0,629
2021;4461;6000;-0,054;-0,019;-0,112;0,395;0,33;0,854;0,851;0,857
2021;4462;3200;-0,03;0,007;-0,055;0,386;0,306;0,847;0,839;0,854
2021;4463;3200;-0,073;0,006;-0,108;0,371;0,33;0,82;0,814;0,827
2021;4464;1000;0,211;0,126;0,451;0,178;0,188;0,457;0,446;0,467
2021;4465;400;0,349;0,045;0,554;0,068;0,224;0,412;0,394;0,429
2021;4471;1000;0,071;0,078;0,158;0,318;0,253;0,692;0,679;0,705
2021;4472;500;0,171;0,094;0,314;0,232;0,219;0,56;0,536;0,584
2021;4474;200;0,17;0,096;0,336;0,25;0,211;0,58;0,56;0,6
2021;4475;300;0,133;0,089;0,262;0,283;0,228;0,642;0,626;0,657
2021;4481;1400;0,138;0,066;0,26;0,281;0,268;0,685;0,678;0,693
2021;4482;0;NA;NA;NA;NA;NA;NA;NA;NA
2021;4484;900;0,09;0,03;0,116;0,285;0,27;0,657;0,648;0,666
2021;4485;200;0,118;0,07;0,215;0,263;0,262;0,606;0,581;0,63
2021;4486;800;-0,008;0,024;-0,032;0,359;0,287;0,754;0,742;0,766
2021;4491;600;0,027;0,012;0,005;0,318;0,282;0,695;0,678;0,713
2021;4493;1000;0,107;0,039;0,144;0,303;0,263;0,679;0,671;0,688
2021;4494;200;0,043;0,014;0,036;0,33;0,297;0,706;0,682;0,73
2021;4501;2300;-0,002;-0,005;-0,061;0,374;0,3;0,784;0,779;0,789
2021;4503;500;0,106;0,062;0,186;0,31;0,249;0,668;0,652;0,683
2021;4504;200;0,143;0,051;0,215;0,285;0,236;0,628;0,601;0,655
2021;4505;200;0,098;0,039;0,14;0,307;0,267;0,681;0,661;0,701
2021;4506;400;0,04;0,025;0,068;0,392;0,272;0,744;0,723;0,764
2021;4507;600;0,07;0,049;0,097;0,294;0,262;0,661;0,645;0,677
2021;4508;200;0,154;0,068;0,244;0,259;0,254;0,608;0,589;0,627
2021;4511;2300;0,026;0,028;0,004;0,355;0,259;0,74;0,733;0,747
2021;4513;400;0,074;0,005;0,04;0,314;0,289;0,705;0,685;0,725
2021;4515;1000;0,114;0,057;0,186;0,291;0,25;0,677;0,665;0,688
2021;4521;700;0,091;0,041;0,145;0,3;0,286;0,692;0,679;0,706
2021;4522;100;NA;NA;NA;NA;NA;NA;NA;NA
2021;4524;1100;0,041;-0,01;-0,002;0,37;0,304;0,773;0,76;0,785
2021;4525;100;0,092;-0,033;0,084;0,371;0,297;0,745;0,715;0,774
2021;4527;1100;0,004;-0,007;-0,043;0,387;0,304;0,797;0,785;0,808
2021;4528;100;0,229;0,102;0,382;0,221;0,216;0,543;0,503;0,582
2021;4529;400;0,065;-0,009;0,055;0,333;0,335;0,746;0,725;0,766
2021;4531;1600;-0,198;-0,138;-0,449;0,427;0,402;0,951;0,945;0,957
2021;4532;3600;0,014;-0,017;-0,065;0,337;0,279;0,727;0,723;0,732
2021;4533;1400;0,236;0,157;0,497;0,176;0,167;0,457;0,449;0,465
2021;4535;2000;0,11;0,08;0,205;0,284;0,231;0,607;0,596;0,618
2021;4536;1500;-0,16;-0,084;-0,37;0,373;0,358;0,854;0,849;0,859
2021;4537;1800;-0,05;-0,019;-0,14;0,377;0,361;0,858;0,85;0,866
2021;4538;100;0,108;0,051;0,174;0,264;0,256;0,578;0,548;0,607
2021;4539;100;NA;NA;NA;NA;NA;NA;NA;NA
2021;4541;1100;-0,05;-0,01;-0,117;0,366;0,342;0,789;0,774;0,804
2021;4542;1300;0,038;0,043;0,038;0,327;0,278;0,72;0,708;0,733
2021;4543;1200;0,083;0,047;0,121;0,305;0,272;0,685;0,673;0,697
2021;4551;1900;-0,054;-0,052;-0,168;0,376;0,369;0,835;0,828;0,842
2021;4553;900;0,12;0,055;0,19;0,284;0,254;0,64;0,625;0,654
2021;4554;900;0,019;-0,005;-0,006;0,35;0,324;0,775;0,757;0,793
2021;4561;4800;0,031;0,01;0,011;0,352;0,284;0,772;0,765;0,779
2021;4562;400;0,233;0,144;0,485;0,201;0,188;0,527;0,516;0,539
2021;4564;1400;0,064;0,027;0,08;0,337;0,306;0,765;0,756;0,773
2021;4565;200;0,14;0,07;0,201;0,268;0,252;0,657;0,63;0,685
2021;4566;500;0,134;0,042;0,213;0,291;0,294;0,67;0,656;0,684
2021;4567;1000;0,044;0,019;0,029;0,336;0,3;0,74;0,728;0,752
2021;4568;400;0,08;0,02;0,115;0,311;0,304;0,713;0,695;0,73
2021;4569;400;0,079;0,024;0,109;0,312;0,303;0,713;0,69;0,737
2021;4571;3700;-0,032;-0,008;-0,1;0,388;0,325;0,841;0,834;0,848
2021;4574;400;0,106;0,004;0,146;0,294;0,329;0,7;0,687;0,714
2021;4575;100;0,157;-0,009;0,188;0,258;0,353;0,685;0,638;0,731
2021;4576;1100;0,099;0,033;0,12;0,308;0,28;0,705;0,691;0,719
2021;4581;800;0,065;0,04;0,087;0,326;0,283;0,732;0,72;0,744
2021;4583;200;0,028;-0,012;0,009;0,356;0,332;0,785;0,765;0,805
2021;4584;100;0,133;0,045;0,208;0,263;0,318;0,652;0,62;0,684
2021;4585;300;0,086;0,047;0,129;0,3;0,282;0,675;0,658;0,691
2021;4586;300;0,074;-0,013;0,048;0,312;0,33;0,735;0,713;0,757
2021;4587;1400;0,057;0,031;0,06;0,33;0,277;0,721;0,713;0,73
2021;4588;200;0,145;0,086;0,252;0,237;0,239;0,53;0,488;0,572
2021;4589;200;0,153;0,027;0,199;0,251;0,294;0,598;0,563;0,634
2021;4611;5100;-0,024;-0,003;-0,026;0,385;0,329;0,853;0,848;0,858
2021;4612;100;NA;NA;NA;NA;NA;NA;NA;NA
2021;4613;1700;-0,005;-0,008;-0,006;0,381;0,352;0,871;0,865;0,876
2021;4614;3100;0,064;0,027;0,112;0,323;0,286;0,736;0,73;0,742
2021;4615;2600;-0,072;-0,037;-0,177;0,4;0,354;0,904;0,896;0,912
2021;4616;300;0,069;0,065;0,189;0,284;0,274;0,718;0,702;0,734
2021;4617;3100;0,137;0,079;0,275;0,271;0,239;0,674;0,668;0,681
2021;4621;2000;-0,187;-0,113;-0,426;0,41;0,442;0,993;0,985;1,002
2021;4622;200;0,054;0,006;0,061;0,386;0,311;0,843;0,824;0,861
2021;4623;1800;-0,137;-0,101;-0,327;0,418;0,407;0,981;0,973;0,988
2021;4624;2900;-0,094;-0,058;-0,233;0,403;0,369;0,93;0,921;0,939
2021;4625;1400;-0,017;0,004;-0,033;0,377;0,341;0,839;0,834;0,845
2021;4631;4100;0,057;0,052;0,092;0,326;0,255;0,708;0,703;0,713
2021;4634;600;0,088;0,029;0,129;0,345;0,305;0,781;0,768;0,795
2021;4635;900;0,143;0,046;0,22;0,283;0,267;0,686;0,675;0,698
2021;4641;2300;0,08;0,036;0,107;0,323;0,281;0,703;0,695;0,712
2021;4645;1800;-0,004;-0,052;-0,097;0,368;0,358;0,796;0,786;0,807
2021;4651;5800;0,002;0,047;0,014;0,37;0,271;0,763;0,758;0,768
2021;4652;200;0,218;0,118;0,426;0,153;0,199;0,46;0,44;0,48
2021;4655;300;0,103;0,087;0,194;0,299;0,242;0,671;0,651;0,692
2021;4661;5100;0,094;0,064;0,181;0,309;0,253;0,707;0,702;0,712
2021;4664;800;0,061;0,054;0,089;0,353;0,263;0,749;0,738;0,759
2021;4671;2500;0,004;0,037;-0,01;0,362;0,29;0,794;0,788;0,8
2021;4675;1100;0,056;0,087;0,1;0,302;0,241;0,663;0,655;0,671
2021;4681;1000;0,08;0,075;0,139;0,299;0,247;0,667;0,654;0,68
2021;4691;3300;0,045;0,057;0,076;0,337;0,273;0,748;0,741;0,754
2021;4693;700;0,044;0,069;0,074;0,332;0,271;0,718;0,702;0,733
2021;4694;700;0,038;0,07;0,064;0,317;0,265;0,667;0,655;0,678
2021;4695;1500;-0,024;0,022;-0,072;0,368;0,308;0,789;0,78;0,798
2021;4696;700;0,007;0,061;0,006;0,343;0,259;0,716;0,701;0,731
2021;4697;1500;0,042;0,079;0,074;0,317;0,251;0,691;0,685;0,697
2021;4698;1100;0,039;0,084;0,086;0,333;0,246;0,709;0,697;0,721
2021;4701;3800;-0,047;0;-0,068;0,385;0,318;0,818;0,812;0,824
2021;4702;6200;-0,101;-0,027;-0,187;0,408;0,366;0,93;0,925;0,935
2021;4703;3800;-0,12;-0,037;-0,233;0,398;0,37;0,906;0,901;0,911
2021;4704;0;NA;NA;NA;NA;NA;NA;NA;NA
2021;4705;100;0,192;0,08;0,299;0,219;0,245;0,588;0,554;0,622
2021;4706;4600;0,068;0,034;0,132;0,34;0,289;0,756;0,751;0,762
2021;4707;7200;-0,041;-0,013;-0,103;0,371;0,318;0,83;0,825;0,834
2021;4708;5000;0,13;0,089;0,271;0,28;0,241;0,662;0,656;0,667
2021;4709;800;0,048;0,069;0,138;0,392;0,251;0,727;0,714;0,74
2021;4711;4100;-0,005;0,02;-0,086;0,376;0,313;0,819;0,812;0,826
2021;4714;2200;0,086;0,054;0,098;0,336;0,278;0,758;0,751;0,765
2021;4715;2000;0,086;0,055;0,122;0,33;0,253;0,721;0,713;0,728
2021;4721;600;0,113;0,074;0,18;0,322;0,246;0,701;0,687;0,716
2021;4722;100;NA;NA;NA;NA;NA;NA;NA;NA
2021;4724;2100;0,132;0,067;0,227;0,276;0,234;0,653;0,644;0,661
2021;4725;500;0,181;0,083;0,306;0,257;0,248;0,644;0,633;0,654
2021;4726;800;0,112;0,066;0,191;0,31;0,252;0,693;0,678;0,708
2021;4727;200;0,206;0,11;0,373;0,226;0,222;0,592;0,565;0,618
2021;4731;5600;-0,031;0,001;-0,085;0,391;0,319;0,846;0,842;0,849
2021;4735;900;0,065;0,074;0,102;0,337;0,248;0,736;0,724;0,747
2021;4741;2800;0,124;0,062;0,196;0,309;0,252;0,71;0,703;0,717
2021;4744;1100;0,102;0,084;0,195;0,319;0,235;0,694;0,684;0,704
2021;4751;3000;0,124;0,087;0,204;0,283;0,228;0,652;0,645;0,659
2021;4754;500;0,035;0,088;0,101;0,314;0,24;0,67;0,657;0,682
2021;4756;1000;0,135;0,095;0,228;0,277;0,229;0,629;0,615;0,642
2021;4758;900;0,092;0,089;0,165;0,308;0,243;0,683;0,67;0,697
2021;4759;400;0,142;0,106;0,267;0,289;0,223;0,639;0,621;0,658
2021;4761;5900;0,042;0,038;0,056;0,337;0,272;0,744;0,739;0,75
2021;4762;500;0,147;0,113;0,313;0,274;0,22;0,636;0,621;0,651
2021;4765;700;0,091;0,072;0,17;0,316;0,256;0,684;0,672;0,695
2021;4766;0;NA;NA;NA;NA;NA;NA;NA;NA
2021;4771;200;0,144;0,113;0,285;0,27;0,218;0,612;0,592;0,633
2021;4772;100;-0,005;0,084;0,068;0,417;0,239;0,743;0,71;0,776
2021;4781;300;-0,086;0,046;-0,119;0,417;0,295;0,796;0,776;0,816
2021;4782;300;0,044;0,089;0,101;0,329;0,229;0,668;0,657;0,678
2021;4791;2500;0,017;0,052;0,032;0,353;0,276;0,767;0,758;0,776
2021;4793;2400;0,035;0,055;0,051;0,348;0,265;0,755;0,746;0,763
2021;4794;400;0,114;0,094;0,195;0,3;0,244;0,683;0,67;0,697
2021;4796;100;0,245;0,162;0,486;0,173;0,157;0,477;0,452;0,502
2021;4797;1400;0,062;0,051;0,118;0,35;0,263;0,76;0,75;0,771
2021;4811;9700;-0,045;-0,009;0,032;0,407;0,34;0,848;0,846;0,85
2021;4812;5000;-0,097;-0,024;-0,12;0,419;0,377;0,969;0,966;0,972
2021;4813;3700;0,061;0,035;0,15;0,345;0,287;0,799;0,793;0,805
2021;4814;5200;-0,087;-0,009;-0,108;0,421;0,355;0,945;0,941;0,949
2021;4815;1800;0,07;0,075;0,259;0,349;0,266;0,768;0,759;0,778
2021;4816;2300;-0,12;-0,035;-0,174;0,416;0,385;0,974;0,967;0,982
2021;4817;7200;-0,054;-0,018;-0,057;0,404;0,341;0,896;0,892;0,899
2021;4818;3900;0,178;0,078;0,419;0,275;0,243;0,631;0,625;0,637
2021;4819;1600;0,13;0,039;0,278;0,314;0,271;0,754;0,749;0,759
2021;4822;3500;-0,018;0,019;-0,002;0,38;0,336;0,85;0,847;0,854
2021;4823;3700;0,062;0,076;0,186;0,345;0,265;0,782;0,775;0,788
2021;4824;3900;0,049;0,063;0,159;0,323;0,288;0,732;0,726;0,738
2021;4825;0;NA;NA;NA;NA;NA;NA;NA;NA
2021;4826;4200;-0,15;-0,051;-0,28;0,394;0,378;0,91;0,906;0,913
2021;4827;3600;-0,194;-0,07;-0,345;0,421;0,407;1,008;1,004;1,012
2021;4834;5700;0,078;0,021;0,147;0,333;0,265;0,766;0,761;0,772
2021;4835;3000;0,215;0,077;0,466;0,236;0,236;0,58;0,574;0,586
2021;4836;300;0,137;-0,037;0,204;0,37;0,39;0,955;0,938;0,972
2021;4837;1000;0,168;0,029;0,296;0,297;0,223;0,711;0,698;0,725
2021;4838;400;0,275;0,098;0,515;0,166;0,219;0,498;0,481;0,516
2021;4839;100;0,306;0,109;0,592;0,127;0,191;0,422;0,386;0,457
2021;4841;5000;0,187;0,082;0,351;0,245;0,228;0,618;0,613;0,624
2021;4844;2500;0,106;0,064;0,198;0,298;0,25;0,689;0,684;0,695
2021;4845;900;0,159;0,101;0,281;0,263;0,222;0,635;0,624;0,647
2021;4847;3300;0,165;0,071;0,341;0,285;0,242;0,675;0,67;0,68
2021;4849;1200;0,175;0,117;0,383;0,243;0,203;0,591;0,578;0,603
2021;4851;2100;0,186;0,042;0,338;0,278;0,252;0,689;0,684;0,695
2021;4854;3300;0,186;0,079;0,368;0,268;0,233;0,662;0,656;0,667
2021;4855;400;0,209;0,105;0,385;0,224;0,211;0,55;0,531;0,569
2021;4856;100;0,229;0,07;0,346;0,23;0,259;0,614;0,587;0,642
